"accuracy","capturedAt","convergenceStatus","latitude","longitude","planterCheckInId","treeUuid"
"3.216","1602111214547","NOT_CONVERGED","47.06794354","-122.93837669","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111215538","NOT_CONVERGED","47.0679506","-122.93837197","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111216561","NOT_CONVERGED","47.06795748","-122.93836526","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111217551","CONVERGED","47.06795779","-122.93835764","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111218710","CONVERGED","47.06795771","-122.93835561","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111219531","CONVERGED","47.06795766","-122.93835455","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111220569","CONVERGED","47.06795762","-122.93835404","1","06758fc8-6f75-4131-bb81-e2a4907e13ea"
"3.216","1602111221531","null","47.06795757","-122.93835382","1","null"
"3.216","1602111222550","null","47.06795693","-122.93835578","1","null"
"3.216","1602111223552","null","47.06796009","-122.93835644","1","null"
"3.216","1602111224550","null","47.06796688","-122.93835632","1","null"
"3.216","1602111225566","null","47.06797589","-122.93835557","1","null"
"3.216","1602111226551","null","47.06798493","-122.93835449","1","null"
"3.216","1602111227561","NOT_CONVERGED","47.06798985","-122.93835077","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111228557","NOT_CONVERGED","47.06798789","-122.93834288","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111229557","NOT_CONVERGED","47.06797751","-122.93834188","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111230539","NOT_CONVERGED","47.06797215","-122.93834363","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111231552","CONVERGED","47.06796962","-122.93834321","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111232564","CONVERGED","47.06796838","-122.93834302","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111233534","CONVERGED","47.06796779","-122.9383429","1","5a799c4e-447f-44a2-b34f-a1075ec8fac0"
"3.216","1602111234554","null","47.06796751","-122.9383428","1","null"
"3.216","1602111235547","null","47.06796738","-122.9383427","1","null"
"3.216","1602111236550","null","47.0679682","-122.93834203","1","null"
"3.216","1602111237552","null","47.06797194","-122.9383448","1","null"
"3.216","1602111238546","NOT_CONVERGED","47.06798049","-122.93834814","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
"3.216","1602111239548","NOT_CONVERGED","47.0679905","-122.93834621","1","c159ac49-eca2-45f3-be63-d2eb2005b6a8"
